name,warmstart,lb1_start,lb5_start,incumbent,lower_bound,execution_time,gap,nodes,sequence
ta040,2782,2776,2776,2782.0,2782.0,1.4393391609191895,0.0,2,"[5, 32, 10, 7, 39, 36, 11, 9, 0, 49, 48, 1, 4, 18, 43, 14, 30, 20, 34, 6, 40, 46, 38, 16, 8, 2, 23, 27, 17, 26, 33, 19, 15, 35, 47, 42, 13, 44, 28, 22, 3, 37, 41, 29, 45, 12, 21, 24, 25, 31]"
ta041,3061,2907,2926,2991.0,2991.0,37.464433431625366,0.0,926808,"[43, 32, 17, 36, 33, 29, 5, 25, 13, 19, 48, 42, 35, 41, 2, 30, 24, 14, 37, 3, 15, 18, 39, 22, 10, 34, 28, 27, 16, 21, 46, 12, 4, 1, 11, 44, 31, 45, 20, 40, 49, 7, 9, 8, 6, 23, 26, 0, 47, 38]"
ta042,2940,2821,2828,2867.0,2867.0,3176.180809020996,0.0,93205825,"[48, 2, 32, 27, 41, 46, 37, 49, 30, 34, 45, 9, 22, 19, 5, 11, 36, 0, 8, 38, 33, 20, 7, 3, 17, 28, 15, 25, 43, 16, 24, 39, 42, 6, 26, 13, 21, 18, 35, 23, 40, 31, 4, 29, 12, 1, 44, 10, 14, 47]"
ta043,2922,2801,2808,2839.0,2839.0,2637.878779888153,0.0,92752796,"[23, 3, 9, 27, 24, 45, 44, 1, 8, 6, 46, 15, 30, 2, 33, 10, 37, 28, 32, 31, 41, 19, 39, 47, 42, 18, 43, 0, 4, 5, 40, 12, 49, 20, 16, 17, 14, 29, 11, 13, 48, 22, 36, 34, 25, 38, 26, 35, 21, 7]"
ta044,3080,2968,3023,3063.0,3063.0,5.668714761734009,0.0,83791,"[19, 4, 9, 18, 33, 12, 27, 22, 38, 21, 13, 0, 7, 10, 30, 1, 23, 11, 25, 24, 48, 40, 47, 42, 44, 39, 46, 14, 37, 34, 3, 5, 31, 35, 20, 36, 16, 41, 2, 45, 15, 29, 49, 28, 26, 17, 8, 43, 32, 6]"
ta045,3031,2908,2908,2976.0,2976.0,41.97634410858154,0.0,869284,"[5, 9, 41, 47, 10, 32, 0, 34, 24, 48, 11, 44, 1, 30, 15, 33, 13, 3, 4, 39, 38, 12, 6, 46, 23, 42, 16, 25, 45, 37, 2, 36, 21, 26, 7, 14, 18, 40, 28, 29, 8, 17, 43, 20, 27, 19, 22, 49, 35, 31]"
ta046,3054,2941,2941,3006.0,3006.0,45.13786554336548,0.0,1240525,"[2, 41, 39, 10, 23, 8, 43, 4, 27, 21, 0, 28, 32, 24, 37, 38, 47, 22, 5, 45, 25, 35, 1, 29, 13, 26, 15, 19, 12, 9, 30, 17, 3, 6, 16, 49, 40, 31, 46, 48, 7, 33, 14, 42, 44, 20, 36, 18, 34, 11]"
ta047,3154,3062,3063,3099.0,3062.0,4093.8026716709137,0.011939335269441756,100000000,"[5, 16, 25, 47, 48, 1, 0, 12, 19, 9, 8, 36, 13, 18, 46, 41, 6, 44, 27, 43, 28, 4, 32, 22, 31, 15, 38, 14, 2, 3, 29, 39, 49, 42, 23, 20, 21, 7, 24, 10, 34, 37, 26, 45, 11, 33, 40, 17, 30, 35]"
ta048,3064,2959,2991,3037.0,3037.0,233.66204237937927,0.0,6638623,"[25, 40, 5, 16, 14, 0, 46, 20, 33, 18, 12, 49, 28, 41, 7, 34, 36, 44, 32, 13, 43, 8, 24, 21, 17, 37, 45, 26, 9, 4, 11, 22, 1, 3, 15, 31, 23, 48, 19, 2, 47, 42, 29, 35, 30, 10, 6, 27, 39, 38]"
ta049,2939,2795,2822,2897.0,2897.0,17.599454641342163,0.0,455423,"[32, 43, 46, 26, 22, 19, 30, 45, 39, 44, 21, 38, 17, 0, 15, 27, 20, 5, 41, 40, 3, 2, 47, 10, 33, 4, 16, 42, 13, 11, 49, 34, 1, 35, 12, 23, 25, 8, 28, 7, 31, 9, 37, 36, 24, 18, 48, 29, 14, 6]"
