name,warmstart,lb1_start,lb5_start,incumbent,lower_bound,execution_time,gap,nodes,sequence
dpm-049-50-5x9,3344,3221,3241,3301,3301,2928.4867856502533,0.0,64277469,"[27, 3, 24, 40, 32, 20, 13, 47, 4, 1, 18, 37, 29, 41, 5, 19, 9, 35, 22, 11, 46, 26, 36, 2, 23, 45, 48, 34, 25, 28, 15, 38, 17, 31, 43, 7, 6, 33, 42, 30, 0, 21, 16, 39, 8, 12, 14, 49, 10, 44]"
dpm-050-50-5x9,3223,3098,3098,3173,3113,3600.0003859996796,0.018909549322407817,75450817,"[20, 29, 48, 42, 14, 30, 38, 46, 40, 11, 47, 1, 27, 2, 15, 23, 21, 41, 45, 31, 37, 44, 18, 33, 25, 9, 12, 22, 6, 32, 35, 3, 5, 24, 10, 49, 8, 43, 26, 13, 19, 39, 16, 17, 28, 36, 4, 7, 0, 34]"
dpm-051-50-5x14,3585,3300,3300,3584,3300,3600.0003905296326,0.07924107142857142,48458170,"[9, 2, 22, 26, 16, 41, 17, 20, 14, 38, 36, 32, 49, 25, 3, 1, 39, 0, 33, 44, 24, 7, 47, 34, 6, 28, 4, 46, 40, 45, 43, 42, 12, 8, 35, 19, 30, 15, 37, 18, 23, 48, 11, 13, 27, 10, 29, 31, 21, 5]"
dpm-052-50-5x14,3713,3283,3355,3702,3391,3600.0010023117065,0.08400864397622906,37062635,"[10, 47, 25, 30, 11, 6, 44, 38, 17, 19, 8, 3, 9, 36, 0, 16, 46, 24, 20, 39, 49, 31, 18, 7, 37, 28, 32, 23, 13, 4, 35, 42, 27, 45, 15, 21, 2, 5, 1, 40, 14, 26, 12, 33, 22, 34, 48, 43, 29, 41]"
dpm-053-50-5x14,3637,3355,3407,3629,3447,3600.000465631485,0.050151556902728024,46434347,"[8, 34, 24, 40, 42, 30, 31, 45, 26, 44, 37, 1, 47, 16, 3, 27, 10, 28, 2, 43, 4, 41, 12, 25, 11, 15, 9, 21, 38, 20, 7, 48, 49, 0, 23, 36, 32, 17, 46, 6, 14, 39, 19, 18, 29, 5, 22, 13, 35, 33]"
dpm-054-50-5x14,3485,3192,3221,3461,3221,3600.000419139862,0.06934412019647501,42345355,"[10, 23, 26, 41, 15, 34, 38, 27, 5, 17, 4, 18, 35, 2, 22, 49, 3, 44, 24, 25, 29, 39, 47, 20, 45, 36, 7, 48, 43, 1, 30, 33, 40, 11, 31, 16, 6, 12, 21, 14, 13, 37, 19, 32, 9, 46, 8, 0, 28, 42]"
dpm-055-50-5x14,3664,3477,3553,3635,3569,3600.0005815029144,0.018156808803301238,50259648,"[21, 43, 5, 41, 8, 25, 32, 48, 36, 17, 7, 44, 15, 0, 3, 45, 2, 38, 27, 29, 39, 34, 12, 24, 42, 22, 26, 1, 40, 19, 31, 28, 49, 20, 6, 4, 13, 33, 37, 35, 23, 16, 10, 14, 46, 18, 9, 30, 47, 11]"
dpm-056-50-5x14,3633,3389,3400,3602,3430,3600.0004181861877,0.04775124930594114,42790737,"[29, 23, 13, 17, 35, 48, 25, 18, 42, 40, 15, 4, 24, 5, 47, 34, 46, 19, 21, 8, 49, 45, 33, 44, 2, 37, 12, 10, 39, 43, 32, 0, 11, 38, 28, 6, 1, 30, 20, 41, 22, 7, 31, 14, 9, 3, 16, 26, 36, 27]"
dpm-057-50-5x14,3607,3442,3442,3572,3442,3600.000519990921,0.036394176931690926,44999113,"[31, 36, 19, 0, 1, 30, 46, 20, 49, 11, 3, 45, 26, 5, 40, 33, 44, 42, 34, 23, 25, 41, 35, 7, 47, 18, 21, 12, 24, 9, 16, 22, 14, 17, 32, 2, 29, 8, 39, 28, 15, 48, 13, 43, 27, 38, 6, 4, 37, 10]"
dpm-058-50-5x14,3639,3481,3519,3627,3519,3600.000476360321,0.02977667493796526,45665639,"[0, 44, 11, 32, 8, 41, 46, 26, 31, 34, 15, 5, 19, 24, 42, 20, 40, 2, 27, 38, 12, 14, 47, 25, 37, 13, 49, 36, 30, 10, 23, 29, 45, 16, 39, 4, 7, 33, 9, 48, 6, 17, 21, 18, 3, 35, 43, 28, 1, 22]"
dpm-059-50-5x14,3564,3268,3293,3528,3297,3600.0008857250214,0.06547619047619048,41713320,"[15, 37, 8, 14, 26, 36, 38, 49, 11, 21, 43, 2, 33, 40, 5, 17, 12, 35, 32, 44, 42, 7, 25, 16, 41, 39, 19, 23, 0, 27, 1, 10, 46, 34, 45, 9, 48, 18, 20, 30, 28, 47, 3, 29, 31, 4, 13, 24, 6, 22]"
dpm-060-50-5x14,3526,3311,3341,3524,3357,3600.0004036426544,0.04738933030646992,43918083,"[47, 44, 18, 13, 3, 0, 23, 30, 37, 16, 33, 9, 15, 11, 7, 38, 42, 48, 10, 39, 19, 36, 21, 22, 49, 20, 6, 5, 8, 29, 34, 41, 45, 26, 2, 46, 1, 40, 14, 31, 28, 27, 25, 4, 35, 43, 24, 17, 12, 32]"
