name,warmstart,lb1_start,lb5_start,incumbent,lower_bound,execution_time,gap,nodes,sequence
dfm-001-20-7x7,1286,1195,1195,1227,1227,0.008631467819213867,0.0,343,"[15, 10, 14, 16, 7, 18, 0, 6, 11, 13, 5, 12, 1, 8, 4, 9, 19, 3, 17, 2]"
dfm-002-20-7x7,1243,1223,1242,1243,1243,0.0005791187286376953,0.0,6,"[12, 3, 17, 1, 6, 19, 13, 11, 15, 8, 7, 0, 5, 16, 2, 9, 4, 10, 14, 18]"
dfm-003-20-7x7,1249,1141,1191,1204,1204,0.005681037902832031,0.0,308,"[8, 18, 9, 13, 11, 12, 3, 15, 0, 7, 4, 2, 16, 5, 10, 17, 19, 14, 1, 6]"
dfm-004-20-7x7,1270,1238,1250,1252,1252,0.0015256404876708984,0.0,21,"[15, 17, 9, 19, 14, 8, 5, 7, 1, 13, 6, 16, 3, 11, 10, 18, 2, 0, 12, 4]"
dfm-005-20-7x7,1217,1159,1211,1216,1216,0.0019838809967041016,0.0,32,"[8, 11, 1, 14, 12, 10, 19, 7, 13, 6, 3, 15, 4, 18, 5, 17, 16, 2, 0, 9]"
dfm-006-20-7x7,1204,1116,1179,1188,1188,0.00830984115600586,0.0,487,"[18, 4, 14, 6, 3, 15, 9, 2, 12, 13, 8, 5, 0, 1, 19, 16, 7, 17, 11, 10]"
dfm-007-20-7x7,1399,1322,1335,1356,1356,0.0032205581665039062,0.0,120,"[13, 7, 3, 18, 10, 16, 19, 0, 8, 9, 5, 17, 4, 6, 15, 14, 1, 11, 12, 2]"
dfm-008-20-7x7,1249,1239,1239,1239,1239,0.0008084774017333984,0.0,0,"[4, 9, 12, 2, 10, 6, 13, 7, 5, 3, 15, 19, 17, 18, 0, 14, 8, 16, 1, 11]"
dfm-009-20-7x7,1357,1345,1345,1345,1345,0.0016434192657470703,0.0,21,"[3, 12, 8, 13, 14, 0, 1, 6, 15, 9, 17, 2, 7, 19, 5, 4, 18, 11, 10, 16]"
dfm-010-20-7x7,1328,1273,1278,1278,1278,0.0015642642974853516,0.0,27,"[12, 3, 8, 6, 17, 11, 10, 5, 0, 1, 13, 19, 15, 9, 4, 16, 18, 14, 2, 7]"
dfm-011-20-10x10,1417,1291,1388,1417,1417,0.11337947845458984,0.0,4195,"[0, 12, 5, 17, 1, 14, 8, 16, 9, 4, 13, 2, 6, 10, 3, 19, 7, 18, 11, 15]"
dfm-012-20-10x10,1484,1408,1449,1484,1484,1.449385166168213,0.0,112101,"[19, 0, 9, 5, 16, 11, 15, 4, 1, 3, 10, 7, 2, 6, 13, 18, 14, 12, 8, 17]"
dfm-013-20-10x10,1551,1427,1464,1543,1543,1.8355638980865479,0.0,123860,"[6, 14, 7, 3, 9, 5, 16, 4, 12, 0, 10, 15, 17, 8, 18, 2, 13, 1, 19, 11]"
dfm-014-20-10x10,1490,1485,1485,1490,1490,0.06649303436279297,0.0,3,"[10, 18, 15, 11, 19, 16, 13, 6, 17, 9, 2, 12, 5, 3, 0, 7, 4, 14, 1, 8]"
dfm-015-20-10x10,1468,1403,1414,1464,1464,0.28026843070983887,0.0,11814,"[3, 14, 12, 10, 17, 11, 9, 7, 8, 19, 13, 1, 0, 6, 18, 5, 2, 4, 15, 16]"
dfm-016-20-10x10,1498,1440,1454,1498,1498,1.4162206649780273,0.0,43955,"[7, 8, 19, 0, 6, 5, 14, 1, 18, 11, 10, 17, 9, 4, 12, 3, 15, 13, 16, 2]"
dfm-017-20-10x10,1585,1534,1536,1579,1579,0.7699499130249023,0.0,50919,"[14, 17, 19, 5, 4, 18, 1, 8, 2, 11, 0, 7, 15, 3, 16, 6, 13, 12, 9, 10]"
dfm-018-20-10x10,1488,1450,1450,1482,1482,0.1765305995941162,0.0,6870,"[13, 7, 11, 16, 10, 4, 6, 2, 17, 18, 3, 0, 5, 12, 8, 19, 15, 14, 9, 1]"
dfm-019-20-10x10,1566,1528,1528,1554,1554,0.054184913635253906,0.0,238,"[6, 7, 3, 14, 18, 17, 19, 12, 10, 1, 11, 16, 0, 15, 4, 9, 8, 5, 2, 13]"
dfm-020-20-10x10,1445,1282,1319,1445,1445,20.348900318145752,0.0,1501068,"[9, 10, 5, 17, 18, 2, 15, 1, 11, 13, 0, 4, 19, 7, 6, 8, 16, 14, 12, 3]"
dfm-031-50-7x7,2862,2834,2850,2856,2856,0.0041046142578125,0.0,5,"[13, 16, 2, 42, 5, 9, 41, 30, 3, 38, 22, 37, 28, 40, 34, 44, 45, 29, 33, 11, 4, 10, 15, 19, 7, 24, 21, 26, 1, 32, 36, 6, 20, 31, 12, 8, 18, 48, 27, 0, 14, 49, 43, 46, 35, 39, 17, 23, 47, 25]"
dfm-032-50-7x7,2816,2770,2770,2789,2789,0.012289762496948242,0.0,83,"[29, 42, 44, 35, 7, 45, 12, 15, 30, 38, 18, 40, 0, 48, 22, 16, 33, 36, 43, 24, 1, 26, 37, 27, 8, 6, 32, 19, 10, 20, 41, 9, 2, 21, 5, 23, 31, 28, 47, 39, 3, 14, 17, 34, 46, 4, 11, 49, 13, 25]"
dfm-033-50-7x7,2863,2791,2798,2804,2804,0.02857494354248047,0.0,206,"[23, 39, 0, 48, 45, 49, 2, 47, 46, 13, 32, 34, 31, 29, 26, 22, 19, 40, 30, 35, 44, 21, 16, 11, 15, 9, 42, 36, 18, 33, 8, 14, 17, 27, 25, 4, 37, 12, 41, 3, 20, 43, 38, 7, 1, 28, 6, 24, 5, 10]"
dfm-034-50-7x7,2781,2781,2781,2781,2781,0.0022377967834472656,0.0,0,"[8, 18, 32, 6, 25, 10, 24, 41, 17, 44, 19, 21, 37, 11, 26, 13, 7, 22, 35, 16, 31, 4, 28, 36, 3, 5, 20, 38, 47, 0, 40, 43, 30, 15, 27, 42, 33, 45, 46, 39, 23, 48, 49, 9, 34, 12, 29, 14, 1, 2]"
dfm-035-50-7x7,2681,2670,2670,2670,2670,0.004225254058837891,0.0,0,"[46, 9, 5, 7, 28, 35, 6, 10, 16, 8, 34, 38, 30, 3, 0, 29, 14, 20, 17, 18, 2, 31, 42, 11, 23, 37, 44, 24, 4, 32, 19, 33, 43, 41, 36, 15, 1, 27, 49, 25, 12, 39, 45, 22, 47, 40, 13, 21, 48, 26]"
dfm-036-50-7x7,2831,2831,2831,2831,2831,0.002429485321044922,0.0,0,"[1, 32, 36, 2, 34, 5, 13, 20, 43, 29, 39, 15, 3, 22, 28, 44, 37, 18, 6, 14, 41, 11, 46, 40, 7, 47, 30, 19, 8, 49, 31, 10, 24, 0, 25, 35, 12, 16, 42, 23, 21, 33, 26, 27, 38, 45, 4, 9, 48, 17]"
dfm-037-50-7x7,3097,3072,3077,3077,3077,0.00912785530090332,0.0,51,"[36, 16, 41, 49, 32, 31, 40, 39, 27, 2, 18, 38, 33, 26, 17, 42, 6, 21, 44, 23, 7, 11, 48, 30, 15, 5, 13, 37, 19, 10, 24, 35, 9, 20, 22, 29, 25, 14, 46, 43, 45, 8, 1, 0, 4, 3, 47, 34, 12, 28]"
dfm-038-50-7x7,3061,3046,3046,3046,3046,0.0034406185150146484,0.0,0,"[35, 13, 6, 15, 8, 2, 41, 12, 9, 31, 14, 49, 19, 10, 37, 30, 34, 5, 32, 4, 21, 39, 42, 26, 20, 36, 46, 40, 24, 44, 25, 48, 22, 27, 47, 3, 1, 43, 16, 7, 29, 28, 11, 17, 45, 18, 23, 33, 38, 0]"
dfm-039-50-7x7,2988,2945,2945,2945,2945,0.0051422119140625,0.0,0,"[31, 48, 40, 45, 11, 34, 9, 12, 46, 4, 43, 37, 21, 42, 13, 1, 49, 44, 23, 16, 17, 8, 32, 6, 35, 29, 19, 38, 10, 27, 18, 24, 0, 36, 14, 15, 3, 2, 41, 33, 25, 20, 5, 22, 39, 7, 47, 26, 28, 30]"
dfm-040-50-7x7,2931,2899,2899,2920,2920,0.00651240348815918,0.0,15,"[37, 25, 24, 20, 30, 13, 4, 40, 46, 38, 1, 18, 35, 6, 15, 10, 42, 12, 41, 16, 26, 8, 5, 11, 9, 28, 27, 45, 23, 2, 3, 29, 49, 31, 7, 17, 19, 21, 22, 39, 0, 44, 14, 47, 32, 43, 36, 33, 34, 48]"
dfm-041-50-10x10,3368,3315,3315,3362,3315,3600.000381708145,0.013979773944080905,104630635,"[1, 23, 22, 35, 33, 15, 42, 11, 8, 21, 26, 40, 5, 32, 10, 14, 49, 6, 43, 17, 3, 37, 18, 36, 39, 45, 20, 31, 7, 9, 0, 27, 48, 34, 30, 2, 41, 13, 25, 38, 16, 28, 47, 4, 44, 24, 19, 12, 46, 29]"
dfm-042-50-10x10,2923,2822,2839,2898,2898,1.6155149936676025,0.0,10081,"[16, 18, 13, 48, 4, 9, 33, 19, 29, 39, 43, 45, 12, 8, 3, 6, 30, 2, 25, 11, 22, 7, 47, 32, 42, 14, 26, 35, 1, 37, 0, 31, 23, 27, 41, 49, 28, 10, 46, 44, 15, 36, 5, 21, 38, 34, 24, 17, 20, 40]"
dfm-043-50-10x10,2965,2919,2954,2965,2965,1.4932641983032227,0.0,9716,"[0, 1, 49, 6, 30, 42, 40, 26, 13, 35, 11, 8, 12, 31, 20, 17, 16, 47, 19, 3, 25, 18, 33, 5, 15, 34, 44, 29, 23, 37, 36, 46, 9, 14, 48, 39, 28, 32, 38, 45, 21, 4, 27, 24, 2, 41, 7, 43, 22, 10]"
dfm-044-50-10x10,3017,2891,2936,3015,2921,3600.000339269638,0.031177446102819237,127637368,"[22, 29, 7, 46, 47, 25, 27, 19, 18, 32, 42, 48, 38, 41, 44, 33, 8, 14, 5, 11, 4, 39, 15, 1, 37, 49, 20, 6, 36, 31, 45, 43, 30, 10, 12, 23, 3, 9, 34, 13, 40, 2, 0, 35, 21, 16, 24, 17, 28, 26]"
dfm-045-50-10x10,2856,2780,2784,2826,2826,87.03566002845764,0.0,2235040,"[14, 4, 41, 46, 27, 36, 31, 22, 39, 44, 9, 38, 35, 48, 47, 21, 37, 5, 43, 15, 20, 16, 49, 26, 1, 19, 18, 17, 25, 34, 6, 45, 23, 8, 42, 33, 0, 29, 30, 40, 28, 12, 32, 24, 2, 7, 11, 3, 13, 10]"
dfm-046-50-10x10,3041,2956,2988,3041,3041,2.1696057319641113,0.0,21731,"[17, 10, 0, 22, 28, 33, 9, 5, 11, 34, 41, 29, 43, 1, 16, 26, 49, 48, 13, 42, 44, 3, 12, 37, 6, 47, 39, 19, 20, 38, 14, 46, 27, 35, 30, 31, 7, 4, 23, 8, 18, 24, 32, 21, 36, 45, 25, 15, 2, 40]"
dfm-047-50-10x10,2849,2713,2756,2827,2713,3600.000463962555,0.04032543332154227,100068132,"[18, 27, 24, 48, 3, 25, 4, 49, 17, 0, 10, 40, 32, 35, 5, 46, 41, 29, 31, 19, 39, 15, 9, 42, 26, 13, 12, 21, 8, 20, 33, 38, 28, 36, 14, 34, 23, 16, 37, 30, 2, 22, 11, 7, 47, 1, 44, 43, 6, 45]"
dfm-048-50-10x10,2891,2841,2841,2889,2889,1.263899803161621,0.0,1858,"[13, 28, 32, 26, 5, 37, 7, 14, 38, 12, 39, 42, 49, 9, 35, 44, 24, 3, 30, 23, 20, 15, 19, 41, 48, 4, 29, 6, 8, 10, 25, 18, 1, 31, 43, 34, 17, 47, 36, 0, 33, 27, 21, 2, 22, 40, 45, 16, 46, 11]"
dfm-049-50-10x10,3247,3227,3227,3247,3247,0.91383957862854,0.0,1762,"[32, 16, 40, 24, 23, 49, 27, 46, 6, 35, 47, 37, 29, 1, 2, 30, 18, 9, 22, 4, 26, 10, 19, 42, 36, 13, 8, 33, 48, 43, 17, 5, 28, 12, 41, 11, 45, 31, 15, 21, 0, 34, 3, 44, 38, 7, 14, 20, 39, 25]"
dfm-050-50-10x10,2832,2799,2812,2832,2832,1.2086939811706543,0.0,5,"[30, 26, 6, 9, 1, 49, 35, 5, 32, 37, 47, 17, 46, 20, 39, 7, 11, 41, 25, 45, 8, 43, 2, 34, 36, 48, 27, 40, 19, 15, 21, 10, 4, 18, 14, 31, 28, 3, 33, 38, 29, 24, 16, 22, 0, 13, 23, 44, 42, 12]"
